"","rn","Estimate","Est.Error","Q2.5","Q97.5"
"2266","MMTToyota C-HR:MY2018","-1e+13","0","-1e+13","-1e+13"
"2267","MMTToyota C-HR:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2268","MMTToyota C-HR:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2269","MMTToyota C-HR:MY2018:MileGrpATC3","0",".",".","."
"2270","MMTToyota C-HR:MY2019","-1e+13","0","-1e+13","-1e+13"
"2271","MMTToyota C-HR:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2272","MMTToyota C-HR:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2273","MMTToyota C-HR:MY2019:MileGrpATC3","0",".",".","."
"2274","MMTToyota C-HR:MY2020","0",".",".","."
"2275","MMTToyota C-HR:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2276","MMTToyota C-HR:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2277","MMTToyota C-HR:MY2020:MileGrpATC3","0",".",".","."
"2278","MMTToyota Camry/Toyota Camry Hybrid","-8.31733280087719","3.08249021294588","-15.6306175","-3.913856"
"2279","MMTToyota Camry/Toyota Camry Hybrid:MY2018","-2.24816983798838","4.37566741598665","-11.2791475","6.28294424999999"
"2280","MMTToyota Camry/Toyota Camry Hybrid:MY2018:MileGrpATC1","3.75421497609254","3.64486238600439","-2.08044175","12.075045"
"2281","MMTToyota Camry/Toyota Camry Hybrid:MY2018:MileGrpATC2","3.64415811102299","3.64921963680236","-2.20917325","11.8923"
"2282","MMTToyota Camry/Toyota Camry Hybrid:MY2018:MileGrpATC3","0",".",".","."
"2283","MMTToyota Camry/Toyota Camry Hybrid:MY2019","-1.62949478830416","4.33591657677935","-10.6526025","6.91512624999999"
"2284","MMTToyota Camry/Toyota Camry Hybrid:MY2019:MileGrpATC1","3.47192641367658","3.62548217195066","-2.326742","11.7751425"
"2285","MMTToyota Camry/Toyota Camry Hybrid:MY2019:MileGrpATC2","5.6598302873136","3.44237839595924","0.679064425","13.7150925"
"2286","MMTToyota Camry/Toyota Camry Hybrid:MY2019:MileGrpATC3","0",".",".","."
"2287","MMTToyota Camry/Toyota Camry Hybrid:MY2020","0",".",".","."
"2288","MMTToyota Camry/Toyota Camry Hybrid:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2289","MMTToyota Camry/Toyota Camry Hybrid:MY2020:MileGrpATC2","2.6713224836636","3.30318559816626","-2.73783125","10.1428125"
"2290","MMTToyota Camry/Toyota Camry Hybrid:MY2020:MileGrpATC3","0",".",".","."
"2291","MMTToyota Corolla","-5.39386676052632","1.18020738476984","-8.2392815","-3.607227"
"2292","MMTToyota Corolla:MY2018","-5.59017100349825","4.53865318185083","-16.0022075","1.25969224999999"
"2293","MMTToyota Corolla:MY2018:MileGrpATC1","5.53328457422368","4.56537333998297","-1.48747675","15.936915"
"2294","MMTToyota Corolla:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2295","MMTToyota Corolla:MY2018:MileGrpATC3","0",".",".","."
"2296","MMTToyota Corolla:MY2019","0.492651915295285","1.7711841167272","-3.2419425","3.96641174999999"
"2297","MMTToyota Corolla:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2298","MMTToyota Corolla:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2299","MMTToyota Corolla:MY2019:MileGrpATC3","0",".",".","."
"2300","MMTToyota Corolla:MY2020","0",".",".","."
"2301","MMTToyota Corolla:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2302","MMTToyota Corolla:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2303","MMTToyota Corolla:MY2020:MileGrpATC3","0",".",".","."
"2304","MMTToyota Corolla Hatchback","-1e+13","0","-1e+13","-1e+13"
"2305","MMTToyota Corolla Hatchback:MY2019","-1e+13","0","-1e+13","-1e+13"
"2306","MMTToyota Corolla Hatchback:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2307","MMTToyota Corolla Hatchback:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2308","MMTToyota Corolla Hatchback:MY2019:MileGrpATC3","0",".",".","."
"2309","MMTToyota Corolla Hatchback:MY2020","0",".",".","."
"2310","MMTToyota Corolla Hatchback:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2311","MMTToyota Corolla Hatchback:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2312","MMTToyota Corolla Hatchback:MY2020:MileGrpATC3","0",".",".","."
"2313","MMTToyota Highlander/Toyota Highlander Hybrid","-7.0972679995614","2.74291682310671","-13.627125","-3.13125125"
"2314","MMTToyota Highlander/Toyota Highlander Hybrid:MY2018","0.604209383558377","2.97212336947418","-4.296078","7.340516"
"2315","MMTToyota Highlander/Toyota Highlander Hybrid:MY2018:MileGrpATC1","-0.0799755539044298","1.76099151211551","-3.7126455","3.38176424999999"
"2316","MMTToyota Highlander/Toyota Highlander Hybrid:MY2018:MileGrpATC2","-0.654817620601597","1.76511684708105","-4.2979825","2.84268075"
"2317","MMTToyota Highlander/Toyota Highlander Hybrid:MY2018:MileGrpATC3","0",".",".","."
"2318","MMTToyota Highlander/Toyota Highlander Hybrid:MY2019","2.09852263437457","2.80589514049785","-2.0968355","8.7145465"
"2319","MMTToyota Highlander/Toyota Highlander Hybrid:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2320","MMTToyota Highlander/Toyota Highlander Hybrid:MY2019:MileGrpATC2","-1.82745841682294","1.45481691559029","-5.16973925","0.589363"
"2321","MMTToyota Highlander/Toyota Highlander Hybrid:MY2019:MileGrpATC3","0",".",".","."
"2322","MMTToyota Highlander/Toyota Highlander Hybrid:MY2020","0",".",".","."
"2323","MMTToyota Highlander/Toyota Highlander Hybrid:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2324","MMTToyota Highlander/Toyota Highlander Hybrid:MY2020:MileGrpATC2","1.84560053860491","3.01872229497916","-3.1962755","8.64380449999998"
"2325","MMTToyota Highlander/Toyota Highlander Hybrid:MY2020:MileGrpATC3","0",".",".","."
"2326","MMTToyota Prius","-7.6147877372807","3.35955416005341","-15.666815","-2.922833"
"2327","MMTToyota Prius:MY2018","-1e+13","0","-1e+13","-1e+13"
"2328","MMTToyota Prius:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2329","MMTToyota Prius:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2330","MMTToyota Prius:MY2018:MileGrpATC3","0",".",".","."
"2331","MMTToyota Prius:MY2019","3.07029474014228","3.525100661378","-2.5220995","11.2117725"
"2332","MMTToyota Prius:MY2019:MileGrpATC1","-0.226152424851009","1.50501706363034","-2.8942095","3.12162525"
"2333","MMTToyota Prius:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2334","MMTToyota Prius:MY2019:MileGrpATC3","0",".",".","."
"2335","MMTToyota Prius:MY2020","0",".",".","."
"2336","MMTToyota Prius:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2337","MMTToyota Prius:MY2020:MileGrpATC2","3.03881700577329","3.56573725138222","-2.622645","11.3156425"
"2338","MMTToyota Prius:MY2020:MileGrpATC3","0",".",".","."
"2339","MMTToyota Prius C","-1e+13","0","-1e+13","-1e+13"
"2340","MMTToyota Prius C:MY2018","-1e+13","0","-1e+13","-1e+13"
"2341","MMTToyota Prius C:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2342","MMTToyota Prius C:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2343","MMTToyota Prius C:MY2018:MileGrpATC3","0",".",".","."
"2344","MMTToyota Prius C:MY2019","0",".",".","."
"2345","MMTToyota Prius C:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2346","MMTToyota Prius C:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2347","MMTToyota Prius C:MY2019:MileGrpATC3","0",".",".","."
"2348","MMTToyota Prius Prime","-8.4729697618421","3.22451472838187","-15.9767575","-3.821628"
"2349","MMTToyota Prius Prime:MY2018","-2.7441104744743","5.50244801735025","-14.5681225","7.24828649999999"
"2350","MMTToyota Prius Prime:MY2018:MileGrpATC1","5.98723103337744","5.11466660572051","-1.83446775","17.61264"
"2351","MMTToyota Prius Prime:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2352","MMTToyota Prius Prime:MY2018:MileGrpATC3","0",".",".","."
"2353","MMTToyota Prius Prime:MY2019","-2.22884100692601","5.45602113497309","-13.827365","7.72229875"
"2354","MMTToyota Prius Prime:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2355","MMTToyota Prius Prime:MY2019:MileGrpATC2","6.33882692836149","5.05563535962153","-1.42311275","17.704665"
"2356","MMTToyota Prius Prime:MY2019:MileGrpATC3","0",".",".","."
"2357","MMTToyota Prius Prime:MY2020","0",".",".","."
"2358","MMTToyota Prius Prime:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2359","MMTToyota Prius Prime:MY2020:MileGrpATC2","3.33396754287009","3.43224079788922","-2.22164275","11.0820875"
"2360","MMTToyota Prius Prime:MY2020:MileGrpATC3","0",".",".","."
"2361","MMTToyota RAV4/Toyota RAV4 Hybrid","-8.05157438508772","2.52160429256264","-14.0974475","-4.41823475"
"2362","MMTToyota RAV4/Toyota RAV4 Hybrid:MY2018","3.50822137720443","2.55945904998336","-0.25233445","9.59971475"
"2363","MMTToyota RAV4/Toyota RAV4 Hybrid:MY2018:MileGrpATC1","-2.55161856746877","1.39096165241752","-5.770264","-0.361231150000001"
"2364","MMTToyota RAV4/Toyota RAV4 Hybrid:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2365","MMTToyota RAV4/Toyota RAV4 Hybrid:MY2018:MileGrpATC3","0",".",".","."
"2366","MMTToyota RAV4/Toyota RAV4 Hybrid:MY2019","2.02739467343377","2.76495313046033","-2.595864","8.29925599999996"
"2367","MMTToyota RAV4/Toyota RAV4 Hybrid:MY2019:MileGrpATC1","0.608723729914943","1.35490388306471","-1.69910725","3.62590074999999"
"2368","MMTToyota RAV4/Toyota RAV4 Hybrid:MY2019:MileGrpATC2","0.115155469722281","1.44940156762847","-2.51601","3.24480075"
"2369","MMTToyota RAV4/Toyota RAV4 Hybrid:MY2019:MileGrpATC3","0",".",".","."
"2370","MMTToyota RAV4/Toyota RAV4 Hybrid:MY2020","0",".",".","."
"2371","MMTToyota RAV4/Toyota RAV4 Hybrid:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2372","MMTToyota RAV4/Toyota RAV4 Hybrid:MY2020:MileGrpATC2","2.85268339332851","2.62774683696228","-1.22145875","8.96084299999999"
"2373","MMTToyota RAV4/Toyota RAV4 Hybrid:MY2020:MileGrpATC3","0",".",".","."
"2374","MMTToyota Sequoia","-8.9220913599421","5.29497443462633","-21.0329225","-1.13664675"
"2375","MMTToyota Sequoia:MY2018","-1e+13","0","-1e+13","-1e+13"
"2376","MMTToyota Sequoia:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2377","MMTToyota Sequoia:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2378","MMTToyota Sequoia:MY2018:MileGrpATC3","0",".",".","."
"2379","MMTToyota Sequoia:MY2019","-1.06282656078747","6.362579560192","-13.7307275","11.6273375"
"2380","MMTToyota Sequoia:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2381","MMTToyota Sequoia:MY2019:MileGrpATC2","7.52092361009307","5.40454577611296","-0.582722825","20.0099675"
"2382","MMTToyota Sequoia:MY2019:MileGrpATC3","0",".",".","."
"2383","MMTToyota Sequoia:MY2020","0",".",".","."
"2384","MMTToyota Sequoia:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2385","MMTToyota Sequoia:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2386","MMTToyota Sequoia:MY2020:MileGrpATC3","0",".",".","."
"2387","MMTToyota Sienna","-8.12065737719298","3.19685080546498","-15.73135","-3.64475725"
"2388","MMTToyota Sienna:MY2018","2.88216147475188","3.36575709247909","-2.470841","10.6338"
"2389","MMTToyota Sienna:MY2018:MileGrpATC1","0.440524570197171","1.7643730445295","-3.15242025","3.87837125"
"2390","MMTToyota Sienna:MY2018:MileGrpATC2","-0.0355272287648246","1.78709959164902","-3.73190475","3.46792549999999"
"2391","MMTToyota Sienna:MY2018:MileGrpATC3","0",".",".","."
"2392","MMTToyota Sienna:MY2019","2.7483301038665","3.41863762846687","-2.77686225","10.5391275"
"2393","MMTToyota Sienna:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2394","MMTToyota Sienna:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2395","MMTToyota Sienna:MY2019:MileGrpATC3","0",".",".","."
"2396","MMTToyota Sienna:MY2020","0",".",".","."
"2397","MMTToyota Sienna:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2398","MMTToyota Sienna:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2399","MMTToyota Sienna:MY2020:MileGrpATC3","0",".",".","."
"2400","MMTToyota Tacoma","-7.74255590350877","3.20786005643017","-15.3120675","-3.21626225"
"2401","MMTToyota Tacoma:MY2018","2.88701394715215","3.40524108313691","-2.5036785","10.66892"
"2402","MMTToyota Tacoma:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2403","MMTToyota Tacoma:MY2018:MileGrpATC2","-0.553062678569583","1.7865804310975","-4.18532925","3.02380474999999"
"2404","MMTToyota Tacoma:MY2018:MileGrpATC3","0",".",".","."
"2405","MMTToyota Tacoma:MY2019","2.83840288071379","3.40584794215185","-2.57977775","10.68686"
"2406","MMTToyota Tacoma:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2407","MMTToyota Tacoma:MY2019:MileGrpATC2","-0.3785343936785","1.80902869024585","-4.100977","3.22257725"
"2408","MMTToyota Tacoma:MY2019:MileGrpATC3","0",".",".","."
"2409","MMTToyota Tacoma:MY2020","0",".",".","."
"2410","MMTToyota Tacoma:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2411","MMTToyota Tacoma:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2412","MMTToyota Tacoma:MY2020:MileGrpATC3","0",".",".","."
"2413","MMTToyota Tundra","-9.22273572368421","3.98912164015233","-18.4457425","-3.4932535"
"2414","MMTToyota Tundra:MY2018","-0.204754575502851","4.94573777325446","-9.865294","9.90795699999999"
"2415","MMTToyota Tundra:MY2018:MileGrpATC1","5.47889964797991","3.63720118566442","0.083842585","13.9045525"
"2416","MMTToyota Tundra:MY2018:MileGrpATC2","5.80991204111886","3.61374041523782","0.548346725","14.28766"
"2417","MMTToyota Tundra:MY2018:MileGrpATC3","0",".",".","."
"2418","MMTToyota Tundra:MY2019","-2.43791162154855","5.7343847661962","-14.413485","8.42916975"
"2419","MMTToyota Tundra:MY2019:MileGrpATC1","6.66428269933658","5.11907524152619","-1.28179475","18.2887675"
"2420","MMTToyota Tundra:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2421","MMTToyota Tundra:MY2019:MileGrpATC3","0",".",".","."
"2422","MMTToyota Tundra:MY2020","0",".",".","."
"2423","MMTToyota Tundra:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2424","MMTToyota Tundra:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2425","MMTToyota Tundra:MY2020:MileGrpATC3","0",".",".","."
"2426","MMTVolkswagen Atlas","-7.00017551376903","4.62821474174584","-17.666175","-0.279937175000007"
"2427","MMTVolkswagen Atlas:MY2018","3.27751194128364","4.67466468799071","-3.71713025","13.9867375"
"2428","MMTVolkswagen Atlas:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2429","MMTVolkswagen Atlas:MY2018:MileGrpATC2","-0.93415991776981","1.51549704741959","-4.319303","1.7669325"
"2430","MMTVolkswagen Atlas:MY2018:MileGrpATC3","0",".",".","."
"2431","MMTVolkswagen Atlas:MY2019","-1e+13","0","-1e+13","-1e+13"
"2432","MMTVolkswagen Atlas:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2433","MMTVolkswagen Atlas:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2434","MMTVolkswagen Atlas:MY2019:MileGrpATC3","0",".",".","."
"2435","MMTVolkswagen Atlas:MY2020","0",".",".","."
"2436","MMTVolkswagen Atlas:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2437","MMTVolkswagen Atlas:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2438","MMTVolkswagen Atlas:MY2020:MileGrpATC3","0",".",".","."
"2439","MMTVolkswagen Beetle","-8.71887778919263","5.48082236723428","-21.1986275","-0.599233075000011"
"2440","MMTVolkswagen Beetle:MY2018","-0.899114575173158","6.55040243942471","-14.0578275","12.1720725"
"2441","MMTVolkswagen Beetle:MY2018:MileGrpATC1","5.80581688019693","5.54617150283036","-2.71621375","18.4148475"
"2442","MMTVolkswagen Beetle:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2443","MMTVolkswagen Beetle:MY2018:MileGrpATC3","0",".",".","."
"2444","MMTVolkswagen Beetle:MY2019","0",".",".","."
"2445","MMTVolkswagen Beetle:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2446","MMTVolkswagen Beetle:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2447","MMTVolkswagen Beetle:MY2019:MileGrpATC3","0",".",".","."
"2448","MMTVolkswagen GTI","-5.77195916016509","4.30047271000661","-15.5709425","0.991590924999998"
"2449","MMTVolkswagen GTI:MY2018","2.7123581643339","4.42628203903557","-4.650841","12.60618"
"2450","MMTVolkswagen GTI:MY2018:MileGrpATC1","-1.16500855583022","1.82679560852593","-4.8688285","2.53702325"
"2451","MMTVolkswagen GTI:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2452","MMTVolkswagen GTI:MY2018:MileGrpATC3","0",".",".","."
"2453","MMTVolkswagen GTI:MY2019","-3.65295801017465","5.79488303941248","-15.7534775","7.41462649999999"
"2454","MMTVolkswagen GTI:MY2019:MileGrpATC1","4.90970664374346","5.07156520565568","-2.757711","16.5121725"
"2455","MMTVolkswagen GTI:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2456","MMTVolkswagen GTI:MY2019:MileGrpATC3","0",".",".","."
"2457","MMTVolkswagen GTI:MY2020","0",".",".","."
"2458","MMTVolkswagen GTI:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2459","MMTVolkswagen GTI:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2460","MMTVolkswagen GTI:MY2020:MileGrpATC3","0",".",".","."
"2461","MMTVolkswagen Golf","-1e+13","0","-1e+13","-1e+13"
"2462","MMTVolkswagen Golf:MY2018","-1e+13","0","-1e+13","-1e+13"
"2463","MMTVolkswagen Golf:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2464","MMTVolkswagen Golf:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2465","MMTVolkswagen Golf:MY2018:MileGrpATC3","0",".",".","."
"2466","MMTVolkswagen Golf:MY2019","-1e+13","0","-1e+13","-1e+13"
"2467","MMTVolkswagen Golf:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2468","MMTVolkswagen Golf:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2469","MMTVolkswagen Golf:MY2019:MileGrpATC3","0",".",".","."
"2470","MMTVolkswagen Golf:MY2020","0",".",".","."
"2471","MMTVolkswagen Golf:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2472","MMTVolkswagen Golf:MY2020:MileGrpATC2","0",".",".","."
"2473","MMTVolkswagen Golf Alltrack","-6.65407133633684","3.48620474036468","-14.7634075","-1.634847"
"2474","MMTVolkswagen Golf Alltrack:MY2018","3.23736706975636","3.65867713442774","-2.61584725","11.462045"
"2475","MMTVolkswagen Golf Alltrack:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2476","MMTVolkswagen Golf Alltrack:MY2018:MileGrpATC2","0.282169823821127","1.83449837598697","-3.4582885","3.931598"
"2477","MMTVolkswagen Golf Alltrack:MY2018:MileGrpATC3","0",".",".","."
"2478","MMTVolkswagen Golf Alltrack:MY2019","0",".",".","."
"2479","MMTVolkswagen Golf Alltrack:MY2019:MileGrpATC1","1.71635454676982","3.67651145881911","-4.19245825","10.13064"
"2480","MMTVolkswagen Golf Alltrack:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2481","MMTVolkswagen Golf Alltrack:MY2019:MileGrpATC3","0",".",".","."
"2482","MMTVolkswagen Golf SportWagen","-7.12674252342136","4.690579722864","-17.9517975","-0.261113750000001"
"2483","MMTVolkswagen Golf SportWagen:MY2018","-1e+13","0","-1e+13","-1e+13"
"2484","MMTVolkswagen Golf SportWagen:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2485","MMTVolkswagen Golf SportWagen:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2486","MMTVolkswagen Golf SportWagen:MY2018:MileGrpATC3","0",".",".","."
"2487","MMTVolkswagen Golf SportWagen:MY2019","0",".",".","."
"2488","MMTVolkswagen Golf SportWagen:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2489","MMTVolkswagen Golf SportWagen:MY2019:MileGrpATC2","4.18805830016417","4.81323504707788","-3.30358875","15.1085"
"2490","MMTVolkswagen Golf SportWagen:MY2019:MileGrpATC3","0",".",".","."
"2491","MMTVolkswagen Jetta","-7.76061643488597","4.34798980173129","-18.0320625","-1.63699125000001"
"2492","MMTVolkswagen Jetta:MY2018","-1e+13","0","-1e+13","-1e+13"
"2493","MMTVolkswagen Jetta:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2494","MMTVolkswagen Jetta:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2495","MMTVolkswagen Jetta:MY2018:MileGrpATC3","0",".",".","."
"2496","MMTVolkswagen Jetta:MY2019","3.50800644073083","4.46677010423484","-3.2152305","13.8938125"
"2497","MMTVolkswagen Jetta:MY2019:MileGrpATC1","-0.692840077307211","1.77986859056074","-4.3398535","2.84000025"
"2498","MMTVolkswagen Jetta:MY2019:MileGrpATC2","0.522253466283425","1.46520670311056","-2.095932","3.72795825"
"2499","MMTVolkswagen Jetta:MY2019:MileGrpATC3","0",".",".","."
"2500","MMTVolkswagen Jetta:MY2020","0",".",".","."
"2501","MMTVolkswagen Jetta:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2502","MMTVolkswagen Jetta:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"2503","MMTVolkswagen Jetta:MY2020:MileGrpATC3","0",".",".","."
"2504","MMTVolkswagen Passat","-6.78277020186053","4.01644717316899","-16.02325","-0.892756425000004"
"2505","MMTVolkswagen Passat:MY2018","-3.40862489846456","5.67856503096209","-15.39321","7.40571274999999"
"2506","MMTVolkswagen Passat:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2507","MMTVolkswagen Passat:MY2018:MileGrpATC2","6.02009802819044","4.9820447164333","-1.57181225","17.33794"
"2508","MMTVolkswagen Passat:MY2018:MileGrpATC3","0",".",".","."
"2509","MMTVolkswagen Passat:MY2019","3.89379847219864","4.18029039932035","-2.7043485","13.276065"
"2510","MMTVolkswagen Passat:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2511","MMTVolkswagen Passat:MY2019:MileGrpATC2","-0.461421088157408","1.85034618228166","-4.175094","3.25281025"
"2512","MMTVolkswagen Passat:MY2019:MileGrpATC3","0",".",".","."
"2513","MMTVolkswagen Passat:MY2020","0",".",".","."
"2514","MMTVolkswagen Passat:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"2515","MMTVolkswagen Passat:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
